"Month","Day","Year","Hr","Inverter_hr_mean"
"2","14","17","3",0
"2","14","17","4",0
"2","14","17","5",0
"2","14","17","6",6.28125
"2","14","17","7",558.75
"2","14","17","8",1819.5
"2","14","17","9",2807.25
"2","15","16","0",0
"2","15","16","1",0
"2","15","16","10",1279.25
"2","15","16","11",1204
"2","15","16","12",1200.75
"2","15","16","13",1038.25
"2","15","16","14",653.5
"2","15","16","15",537
"2","15","16","16",275.25
"2","15","16","17",18.675
"2","15","16","18",0
"2","15","16","19",0
"2","15","16","2",0
"2","15","16","20",0
"2","15","16","21",0
"2","15","16","22",0
"2","15","16","23",0
"2","15","16","3",0
"2","15","16","4",0
"2","15","16","5",0
"2","15","16","6",0.945
"2","15","16","7",88.075
"2","15","16","8",395.75
"2","15","16","9",1000.5
"2","15","17","0",0
"2","15","17","1",0
"2","15","17","10",4477.75
"2","15","17","11",4708.25
"2","15","17","12",4622.5
"2","15","17","13",4510
"2","15","17","14",3681.25
"2","15","17","15",2474.75
"2","15","17","16",735.5
"2","15","17","17",41.6875
"2","15","17","18",0
"2","15","17","19",0
"2","15","17","2",0
"2","15","17","20",0
"2","15","17","21",0
"2","15","17","22",0
"2","15","17","23",0
"2","15","17","3",0
"2","15","17","4",0
"2","15","17","5",0
"2","15","17","6",11.79
"2","15","17","7",692.5
"2","15","17","8",2367
"2","15","17","9",3688
"2","16","16","0",0
"2","16","16","1",0
"2","16","16","10",3950.75
"2","16","16","11",4465.75
"2","16","16","12",4632.5
"2","16","16","13",4101
"2","16","16","14",3569.25
"2","16","16","15",2020.5
"2","16","16","16",412.5
"2","16","16","17",27.4275
"2","16","16","18",0
"2","16","16","19",0
"2","16","16","2",0
"2","16","16","20",0
"2","16","16","21",0
"2","16","16","22",0
"2","16","16","23",0
"2","16","16","3",0
"2","16","16","4",0
"2","16","16","5",0
"2","16","16","6",14.6375
"2","16","16","7",220.325
"2","16","16","8",980.75
"2","16","16","9",3130.5
"2","16","17","0",0
"2","16","17","1",0
"2","16","17","10",2988.5
"2","16","17","11",3577
"2","16","17","12",3091.75
"2","16","17","13",2993.5
"2","16","17","14",2277.25
"2","16","17","15",1072
"2","16","17","16",373.75
"2","16","17","17",18.1225
"2","16","17","18",0
"2","16","17","19",0
"2","16","17","2",0
"2","16","17","20",0
"2","16","17","21",0
"2","16","17","22",0
"2","16","17","23",0
"2","16","17","3",0
"2","16","17","4",0
"2","16","17","5",0
"2","16","17","6",22.55
"2","16","17","7",335.5
"2","16","17","8",2191.5
"2","16","17","9",2642.25
"2","17","16","0",0
"2","17","16","1",0
"2","17","16","10",1374.25
"2","17","16","11",1453.75
"2","17","16","12",1040
"2","17","16","13",675.5
"2","17","16","14",376
"2","17","16","15",275
"2","17","16","16",226
"2","17","16","17",22.2925
"2","17","16","18",0
"2","17","16","19",0
"2","17","16","2",0
"2","17","16","20",0
"2","17","16","21",0
"2","17","16","22",0
"2","17","16","23",0
"2","17","16","3",0
"2","17","16","4",0
"2","17","16","5",0
"2","17","16","6",12.94
"2","17","16","7",596.5
"2","17","16","8",984
"2","17","16","9",647
"2","17","17","0",0
"2","17","17","1",0
"2","17","17","10",4178.5
"2","17","17","11",4471.25
"2","17","17","12",4523.75
"2","17","17","13",4199
"2","17","17","14",3520.5
"2","17","17","15",2368.25
"2","17","17","16",837
"2","17","17","17",40.675
"2","17","17","18",0
"2","17","17","19",0
"2","17","17","2",0
"2","17","17","20",0
"2","17","17","21",0
"2","17","17","22",0
"2","17","17","23",0
"2","17","17","3",0
"2","17","17","4",0
"2","17","17","5",0
"2","17","17","6",13.03
"2","17","17","7",632.75
"2","17","17","8",2192.5
"2","17","17","9",3391.75
"2","18","16","0",0
"2","18","16","1",0
"2","18","16","10",2403
"2","18","16","11",3770.75
"2","18","16","12",3012.25
"2","18","16","13",2474
"2","18","16","14",2528
"2","18","16","15",1408.5
"2","18","16","16",294.5
"2","18","16","17",44.475
"2","18","16","18",0
"2","18","16","19",0
"2","18","16","2",0
"2","18","16","20",0
"2","18","16","21",0
"2","18","16","22",0
"2","18","16","23",0
"2","18","16","3",0
"2","18","16","4",0
"2","18","16","5",0
"2","18","16","6",7.7025
"2","18","16","7",391.5
"2","18","16","8",1075
"2","18","16","9",2000
"2","18","17","0",0
"2","18","17","1",0
"2","18","17","10",3012.5
"2","18","17","11",3208.5
"2","18","17","12",2747.75
"2","18","17","13",3789.25
"2","18","17","14",2882
"2","18","17","15",2359.5
"2","18","17","16",789.25
"2","18","17","17",54.6
"2","18","17","18",0
"2","18","17","19",0
"2","18","17","2",0
"2","18","17","20",0
"2","18","17","21",0
"2","18","17","22",0
"2","18","17","23",0
"2","18","17","3",0
"2","18","17","4",0
"2","18","17","5",0
"2","18","17","6",12.6025
"2","18","17","7",264.5
"2","18","17","8",1488.25
"2","18","17","9",2239.25
"2","19","16","0",0
"2","19","16","1",0
"2","19","16","10",1697.5
"2","19","16","11",3390.75
"2","19","16","12",2660.5
"2","19","16","13",3365
"2","19","16","14",3598.25
"2","19","16","15",2113
"2","19","16","16",862.5
"2","19","16","17",53.875
"2","19","16","18",0
"2","19","16","19",0
"2","19","16","2",0
"2","19","16","20",0
"2","19","16","21",0
"2","19","16","22",0
"2","19","16","23",0
"2","19","16","3",0
"2","19","16","4",0
"2","19","16","5",0
"2","19","16","6",11.2125
"2","19","16","7",500.75
"2","19","16","8",1144.25
"2","19","16","9",1413.5
"2","19","17","0",0
"2","19","17","1",0
"2","19","17","10",1229.5
"2","19","17","11",3741.25
"2","19","17","12",4374.75
"2","19","17","13",4012.25
"2","19","17","14",3301.5
"2","19","17","15",2258.75
"2","19","17","16",660.75
"2","19","17","17",30.03
"2","19","17","18",0
"2","19","17","19",0
"2","19","17","2",0
"2","19","17","20",0
"2","19","17","21",0
"2","19","17","22",0
"2","19","17","23",0
"2","19","17","3",0
"2","19","17","4",0
"2","19","17","5",0
"2","19","17","6",4.99375
"2","19","17","7",158.675
"2","19","17","8",493.5
"2","19","17","9",829.75
"2","2","16","0",0
"2","2","16","1",0
"2","2","16","10",205
"2","2","16","11",274
"2","2","16","12",325
"2","2","16","13",256.5
"2","2","16","14",133.75
"2","2","16","15",182.5
"2","2","16","16",115.5
"2","2","16","17",2.925
"2","2","16","18",0
"2","2","16","19",0
"2","2","16","2",0
"2","2","16","20",0
"2","2","16","21",0
"2","2","16","22",0
"2","2","16","23",0
"2","2","16","3",0
"2","2","16","4",0
"2","2","16","5",0
"2","2","16","6",0
"2","2","16","7",31.35
"2","2","16","8",116.1
"2","2","16","9",172.5
"2","2","17","0",0
"2","2","17","1",0
"2","2","17","10",4178
"2","2","17","11",3786.5
"2","2","17","12",4500.5
"2","2","17","13",4227.25
"2","2","17","14",1696.5
"2","2","17","15",1305.5
"2","2","17","16",240.675
"2","2","17","17",4.025
"2","2","17","18",0
"2","2","17","19",0
"2","2","17","2",0
"2","2","17","20",0
"2","2","17","21",0
"2","2","17","22",0
"2","2","17","23",0
"2","2","17","3",0
"2","2","17","4",0
"2","2","17","5",0
"2","2","17","6",0
"2","2","17","7",114.1975
"2","2","17","8",1650.25
"2","2","17","9",3127.25
"2","20","16","0",0
"2","20","16","1",0
"2","20","16","10",4200.25
"2","20","16","11",4555.5
"2","20","16","12",4551
"2","20","16","13",4188.75
"2","20","16","14",3505.75
"2","20","16","15",2432.25
"2","20","16","16",909.5
"2","20","16","17",70
"2","20","16","18",0
"2","20","16","19",0
"2","20","16","2",0
"2","20","16","20",0
"2","20","16","21",0
"2","20","16","22",0
"2","20","16","23",0
"2","20","16","3",0
"2","20","16","4",0
"2","20","16","5",0
"2","20","16","6",15.7375
"2","20","16","7",707
"2","20","16","8",2252
"2","20","16","9",3437.5
"2","20","17","0",0
"2","20","17","1",0
"2","20","17","10",3142
"2","20","17","11",3020
"2","20","17","12",3985
"2","20","17","13",3374.5
"2","20","17","14",2550
"2","20","17","15",1792.5
"2","20","17","16",336.75
"2","20","17","17",48.56
"2","20","17","18",0
"2","20","17","19",0
"2","20","17","2",0
"2","20","17","20",0
"2","20","17","21",0
"2","20","17","22",0
"2","20","17","23",0
"2","20","17","3",0
"2","20","17","4",0
"2","20","17","5",0
"2","20","17","6",6.225
"2","20","17","7",209.625
"2","20","17","8",881.75
"2","20","17","9",2251.75
"2","21","16","0",0
"2","21","16","1",0
"2","21","16","10",4274.75
"2","21","16","11",4612.75
"2","21","16","12",4376
"2","21","16","13",3272.75
"2","21","16","14",2739.75
"2","21","16","15",1271.75
"2","21","16","16",538.75
"2","21","16","17",22.7
"2","21","16","18",0
"2","21","16","19",0
"2","21","16","2",0
"2","21","16","20",0
"2","21","16","21",0
"2","21","16","22",0
"2","21","16","23",0
"2","21","16","3",0
"2","21","16","4",0
"2","21","16","5",0
"2","21","16","6",20.575
"2","21","16","7",718.75
"2","21","16","8",2279.5
"2","21","16","9",3465
"2","21","17","0",0
"2","21","17","1",0
"2","21","17","10",700.5
"2","21","17","11",712.25
"2","21","17","12",610.25
"2","21","17","13",1043.75
"2","21","17","14",868.25
"2","21","17","15",527.75
"2","21","17","16",203.5
"2","21","17","17",26.625
"2","21","17","18",0
"2","21","17","19",0
"2","21","17","2",0
"2","21","17","20",0
"2","21","17","21",0
"2","21","17","22",0
"2","21","17","23",0
"2","21","17","3",0
"2","21","17","4",0
"2","21","17","5",0
"2","21","17","6",0
"2","21","17","7",80.2
"2","21","17","8",302.75
"2","21","17","9",497.25
"2","22","16","0",0
"2","22","16","1",0
"2","22","16","10",3160.5
"2","22","16","11",3718.75
"2","22","16","12",2792
"2","22","16","13",4249.5
"2","22","16","14",3634.75
"2","22","16","15",2439.25
"2","22","16","16",993
"2","22","16","17",80.1595
"2","22","16","18",0
"2","22","16","19",0
"2","22","16","2",0
"2","22","16","20",0
"2","22","16","21",0
"2","22","16","22",0
"2","22","16","23",0
"2","22","16","3",0
"2","22","16","4",0
"2","22","16","5",0
"2","22","16","6",26.95
"2","22","16","7",804
"2","22","16","8",2398.25
"2","22","16","9",2637
"2","22","17","0",0
"2","22","17","1",0
"2","22","17","10",3237.75
"2","22","17","11",3322
"2","22","17","12",3051.75
"2","22","17","13",3369.75
"2","22","17","14",1965.75
"2","22","17","15",1910.75
"2","22","17","16",730.25
"2","22","17","17",33.75
"2","22","17","18",0
"2","22","17","19",0
"2","22","17","2",0
"2","22","17","20",0
"2","22","17","21",0
"2","22","17","22",0
"2","22","17","23",0
"2","22","17","3",0
"2","22","17","4",0
"2","22","17","5",0
"2","22","17","6",8.85
"2","22","17","7",291.5
"2","22","17","8",963.25
"2","22","17","9",2319.75
"2","23","16","0",0
"2","23","16","1",0
"2","23","16","10",3986.25
"2","23","16","11",4261.25
"2","23","16","12",4407
"2","23","16","13",3745.75
"2","23","16","14",2509
"2","23","16","15",1012.25
"2","23","16","16",299
"2","23","16","17",35.09
"2","23","16","18",0
"2","23","16","19",0
"2","23","16","2",0
"2","23","16","20",0
"2","23","16","21",0
"2","23","16","22",0
"2","23","16","23",0
"2","23","16","3",0
"2","23","16","4",0
"2","23","16","5",0
"2","23","16","6",55.8005
"2","23","16","7",712.5
"2","23","16","8",1986
"2","23","16","9",3443.5
"2","23","17","0",0
"2","23","17","1",0
"2","23","17","10",1278
"2","23","17","11",842.25
"2","23","17","12",726.5
"2","23","17","13",537.75
"2","23","17","14",963.75
"2","23","17","15",444
"2","23","17","16",149.225
"2","23","17","17",31.25
"2","23","17","18",0
"2","23","17","19",0
"2","23","17","2",0
"2","23","17","20",0
"2","23","17","21",0
"2","23","17","22",0
"2","23","17","23",0
"2","23","17","3",0
"2","23","17","4",0
"2","23","17","5",0
"2","23","17","6",24.1
"2","23","17","7",359.75
"2","23","17","8",2030.25
"2","23","17","9",1933.75
"2","24","16","0",0
"2","24","16","1",0
"2","24","16","10",116.525
"2","24","16","11",195.75
"2","24","16","12",273.25
"2","24","16","13",236.25
"2","24","16","14",220.25
"2","24","16","15",208.5
"2","24","16","16",65.425
"2","24","16","17",7.7085
"2","24","16","18",0
"2","24","16","19",0
"2","24","16","2",0
"2","24","16","20",0
"2","24","16","21",0
"2","24","16","22",0
"2","24","16","23",0
"2","24","16","3",0
"2","24","16","4",0
"2","24","16","5",0
"2","24","16","6",0.6825
"2","24","16","7",34.525
"2","24","16","8",51
"2","24","16","9",72.925
"2","24","17","0",0
"2","24","17","1",0
"2","24","17","10",1458.5
"2","24","17","11",1401.75
"2","24","17","12",905.25
"2","24","17","13",2076.75
"2","24","17","14",2145.5
"2","24","17","15",1616.5
"2","24","17","16",1013.25
"2","24","17","17",128.99
"2","24","17","18",0
"2","24","17","19",0
"2","24","17","2",0
"2","24","17","20",0
"2","24","17","21",0
"2","24","17","22",0
"2","24","17","23",0
"2","24","17","3",0
"2","24","17","4",0
"2","24","17","5",0
"2","24","17","6",22.65
"2","24","17","7",461.5
"2","24","17","8",1166
"2","24","17","9",1323.75
"2","25","16","0",0
"2","25","16","1",0
"2","25","16","10",2465.75
"2","25","16","11",3327.25
"2","25","16","12",2579.5
"2","25","16","13",2038.75
"2","25","16","14",1247.25
"2","25","16","15",1499
"2","25","16","16",522.25
"2","25","16","17",40.9
"2","25","16","18",0
"2","25","16","19",0
"2","25","16","2",0
"2","25","16","20",0
"2","25","16","21",0
"2","25","16","22",0
"2","25","16","23",0
"2","25","16","3",0
"2","25","16","4",0
"2","25","16","5",0
"2","25","16","6",5.8025
"2","25","16","7",100.9
"2","25","16","8",328.75
"2","25","16","9",612
"2","25","17","0",0
"2","25","17","1",0
"2","25","17","10",2373.25
"2","25","17","11",3451.5
"2","25","17","12",3520.25
"2","25","17","13",3712.25
"2","25","17","14",3739.5
"2","25","17","15",2618
"2","25","17","16",1027
"2","25","17","17",69.93
"2","25","17","18",0
"2","25","17","19",0
"2","25","17","2",0
"2","25","17","20",0
"2","25","17","21",0
"2","25","17","22",0
"2","25","17","23",0
"2","25","17","3",0
"2","25","17","4",0
"2","25","17","5",0
"2","25","17","6",4.47625
"2","25","17","7",190.375
"2","25","17","8",1185.5
"2","25","17","9",2534.25
"2","26","16","0",0
"2","26","16","1",0
"2","26","16","10",3718.75
"2","26","16","11",2593.5
"2","26","16","12",2671.75
"2","26","16","13",1015.25
"2","26","16","14",573
"2","26","16","15",388.75
"2","26","16","16",183.275
"2","26","16","17",45.435
"2","26","16","18",0
"2","26","16","19",0
"2","26","16","2",0
"2","26","16","20",0
"2","26","16","21",0
"2","26","16","22",0
"2","26","16","23",0
"2","26","16","3",0
"2","26","16","4",0
"2","26","16","5",0
"2","26","16","6",67.415
"2","26","16","7",1036.25
"2","26","16","8",1813
"2","26","16","9",3085.5
"2","26","17","0",0
"2","26","17","1",0
"2","26","17","10",3516.25
"2","26","17","11",3694.25
"2","26","17","12",4714.25
"2","26","17","13",3898.5
"2","26","17","14",1705.5
"2","26","17","15",1272.25
"2","26","17","16",332
"2","26","17","17",52.8575
"2","26","17","18",0
"2","26","17","19",0
"2","26","17","2",0
"2","26","17","20",0
"2","26","17","21",0
"2","26","17","22",0
"2","26","17","23",0
"2","26","17","3",0
"2","26","17","4",0
"2","26","17","5",0
"2","26","17","6",80.27
"2","26","17","7",713.5
"2","26","17","8",1199.5
"2","26","17","9",2776.75
"2","27","16","0",0
"2","27","16","1",0
"2","27","16","10",4440
"2","27","16","11",4644.75
"2","27","16","12",4638.5
"2","27","16","13",4439.25
"2","27","16","14",3778
"2","27","16","15",2664
"2","27","16","16",1197.25
"2","27","16","17",110.9425
"2","27","16","18",0
"2","27","16","19",0
"2","27","16","2",0
"2","27","16","20",0
"2","27","16","21",0
"2","27","16","22",0
"2","27","16","23",0
"2","27","16","3",0
"2","27","16","4",0
"2","27","16","5",0
"2","27","16","6",46.0925
"2","27","16","7",902
"2","27","16","8",2483.75
"2","27","16","9",3690.5
"2","27","17","0",0
"2","27","17","1",0
"2","27","17","10",3677.5
"2","27","17","11",3927
"2","27","17","12",2914
"2","27","17","13",2202
"2","27","17","14",1762
"2","27","17","15",1705.75
"2","27","17","16",753.5
"2","27","17","17",101.1075
"2","27","17","18",0
"2","27","17","19",0
"2","27","17","2",0
"2","27","17","20",0
"2","27","17","21",0
"2","27","17","22",0
"2","27","17","23",0
"2","27","17","3",0
"2","27","17","4",0
"2","27","17","5",0
"2","27","17","6",16.915
"2","27","17","7",680.5
"2","27","17","8",2406.5
"2","27","17","9",3558
"2","28","16","0",0
"2","28","16","1",0
"2","28","16","10",4152.5
"2","28","16","11",4410
"2","28","16","12",4487.25
"2","28","16","13",4029
"2","28","16","14",1838.5
"2","28","16","15",201.725
"2","28","16","16",18.875
"2","28","16","17",26.025
"2","28","16","18",0
"2","28","16","19",0
"2","28","16","2",0
"2","28","16","20",0
"2","28","16","21",0
"2","28","16","22",0
"2","28","16","23",0
"2","28","16","3",0
"2","28","16","4",0
"2","28","16","5",0
"2","28","16","6",58.0675
"2","28","16","7",988
"2","28","16","8",2474.5
"2","28","16","9",3573
"2","28","17","0",0
"2","28","17","1",0
"2","28","17","10",458.25
"2","28","17","11",516.25
"2","28","17","12",387
"2","28","17","13",521.25
"2","28","17","14",536.5
"2","28","17","15",187.25
"2","28","17","16",157.75
"2","28","17","17",22.375
"2","28","17","18",0
"2","28","17","19",0
"2","28","17","2",0
"2","28","17","20",0
"2","28","17","21",0
"2","28","17","22",0
"2","28","17","23",0
"2","28","17","3",0
"2","28","17","4",0
"2","28","17","5",0
"2","28","17","6",6.235
"2","28","17","7",98.85
"2","28","17","8",235
"2","28","17","9",327.25
"2","29","16","0",0
"2","29","16","1",0
"2","29","16","10",4304.25
"2","29","16","11",3696.25
"2","29","16","12",4667.25
"2","29","16","13",4480.75
"2","29","16","14",3779.25
"2","29","16","15",2665.25
"2","29","16","16",1135
"2","29","16","17",100.0075
"2","29","16","18",0
"2","29","16","19",0
"2","29","16","2",0
"2","29","16","20",0
"2","29","16","21",0
"2","29","16","22",0
"2","29","16","23",0
"2","29","16","3",0
"2","29","16","4",0
"2","29","16","5",0
"2","29","16","6",85.785
"2","29","16","7",1114.5
"2","29","16","8",2518.5
"2","29","16","9",3715.25
"2","3","16","0",0
"2","3","16","1",0
"2","3","16","10",205
"2","3","16","11",250.5
"2","3","16","12",378.75
"2","3","16","13",310
"2","3","16","14",256.25
"2","3","16","15",353.75
"2","3","16","16",62.8
"2","3","16","17",0.73925
"2","3","16","18",0
"2","3","16","19",0
"2","3","16","2",0
"2","3","16","20",0
"2","3","16","21",0
"2","3","16","22",0
"2","3","16","23",0
"2","3","16","3",0
"2","3","16","4",0
"2","3","16","5",0
"2","3","16","6",0.6775
"2","3","16","7",303.375
"2","3","16","8",327.75
"2","3","16","9",337.75
"2","3","17","0",0
"2","3","17","1",0
"2","3","17","10",3659.25
"2","3","17","11",4258.25
"2","3","17","12",4715.75
"2","3","17","13",4414
"2","3","17","14",3626.75
"2","3","17","15",2016.25
"2","3","17","16",567.25
"2","3","17","17",11.93
"2","3","17","18",0
"2","3","17","19",0
"2","3","17","2",0
"2","3","17","20",0
"2","3","17","21",0
"2","3","17","22",0
